"Id","Sales"
24828,6778.81
5996,5217.76
4284,3189.26
26540,8575.39
23972,6745.66
1716,7190.89
28252,3110.87
4,6904.43
23116,6197.85
37668,7474.56
16268,3321.14
35956,6941.14
11132,6742.84
19692,5135.21
5140,4893.74
22260,3138.76
32532,5230.78
11988,7118.07
30820,5076.79
39380,4215.2
10276,3302.22
33388,3817.49
14556,9290.91
40236,3488.52
25684,7048.34
6852,5159.05
17124,5352.76
34244,3136.33
15412,4142.17
3428,3835.59
20548,5149.02
9420,3865.16
17980,5302.29
21404,3760.44
35100,6374.26
7708,5115.99
8564,5285.09
29108,4930.33
2572,8615.92
29964,5172.89
36812,6900.69
38524,8897.05
27396,3751.18
13700,7613.07
31676,5189.8
12844,7519.91
18836,5194.54
16269,5998.06
23973,7362
4285,5755.65
11989,7744.04
11133,7710.44
861,7314.59
23117,7462.33
1717,8007.94
5997,6034.21
5,7256.23
17125,6565
34245,6022.4
22261,5898.6
21405,3571.8
26541,10236.7
9421,3610.24
30821,5989.27
10277,6074.65
35101,7425.5
33389,3679.01
35957,7611.97
5141,6120.11
12845,8580.28
6853,6047.59
36813,7917.51
20549,6155.85
3429,3580.44
32533,6297.21
2573,10408.8
8565,6778.77
24829,7329.87
29109,6097.21
18837,6013.55
25685,7624.5
15413,3505.87
40237,6508.46
38525,10402.2
7709,6250.66
17981,5853.8
39381,3928.57
27397,3721.62
29965,5989.98
31677,6033.8
19693,5970.28
14557,10240.8
28253,5755.82
13701,8507.2
37669,8404.95
24830,5841.13
34246,4963.77
35102,5986.33
10278,5026.13
20550,5136.71
5142,5123.12
16270,5104.28
22262,4938.19
15414,5574.52
30822,5007.55
11990,6020.6
6,5823.13
11134,6070.91
8566,5355.32
862,5931.51
29966,5028.32
13702,7081.05
17126,5375.28
26542,7730.45
39382,5446.59
1718,6315.2
17982,5060.68
33390,5410.93
27398,5348.29
29110,5186.83
2574,7648.63
19694,5223.95
40238,4897.15
35958,5861.69
3430,5424.54
28254,4923.81
9422,5513.71
32534,5273.44
36814,6031.6
18838,5127.07
23118,5955.33
4286,4931.72
14558,8243.41
38526,7756.58
12846,6781.59
6854,5108.44
25686,6170.14
21406,5360.52
23974,5827.76
7710,5103.11
37670,6494.31
31678,5140.77
5998,5081.8
5143,6802.85
22263,5957.05
4287,5922.09
26543,9766.53
10279,5999.85
24831,8260.66
27399,3508.63
29111,6775.11
18839,7019.72
23975,7879.46
11135,8332.66
25687,8330.77
19695,6891.69
30823,6916.8
13703,9056.94
15415,3634.98
33391,3454.82
9423,3064.85
29967,6815.51
17983,6891.17
14559,10923.6
35959,8406.47
2575,9747.44
8567,6929.14
32535,7002.66
6855,6937.3
863,8600.45
3431,3215.7
39383,3451.9
23119,7609.52
21407,3474.65
20551,6788.01
40239,6116.86
16271,6797.41
7711,6862.73
37671,8692.14
12847,9172.53
28255,5914.58
31679,6907.97
5999,6819.73
36815,8746.81
35103,8170.27
17127,6771.08
1719,8520.04
11991,8704.88
34247,5935.67
7,8279.71
38527,10082.7
33392,4298.31
26544,10524.5
15416,4479.56
23120,8000.48
9424,4004.98
10280,6141.08
3432,4005.07
22264,6191.71
35960,8341.82
13704,8892.81
27400,4270.23
24832,8357.45
28256,6180.71
25688,8607.44
4288,6176.87
2576,10818.4
7712,6158.76
6856,6154.88
30824,6100.97
5144,6115.25
11136,8354.93
39384,4370.16
14560,12668
21408,4331.7
35104,8140.95
40240,6381.47
31680,6132.51
864,8456.08
20552,5975.86
8568,6061.85
23976,8194.19
29968,6192.99
36816,8344.96
38528,10942.5
17128,6389.63
34248,6211.52
16272,6568.65
29112,6181.62
8,8332.6
32536,5979.63
12848,8491.99
11992,8403.57
17984,6051.4
6000,6184.96
19696,6041.12
18840,6038.88
37672,9042.74
1720,8882.05
9425,4916.1
23121,5953.14
7713,3595.69
22265,4360.41
23977,5825.51
13705,6285.33
24833,6049.2
5145,3950.02
35105,6013.58
3433,4879.97
30825,3484.59
10281,4439.23
34249,4368.91
28257,4340.4
33393,4892.76
11137,6046.77
15417,5230.29
865,6297.42
35961,5921
25689,6236.4
27401,4884.24
4289,4311.64
39385,5037.77
38529,7210.88
20553,3584.49
36817,6059.94
2577,7550.5
29969,3574.97
32537,3724.91
37673,6293.6
19697,3520.13
14561,8283.55
21409,4859.05
12849,6270.94
40241,4603.88
18841,3608.57
31681,3523.56
16273,4618.42
26545,7379.99
29113,3949.67
17985,3781.2
8569,3826.78
11993,6051.45
1721,6575
6857,3620.75
6001,3678.13
17129,4258.42
9,6018.89
23122,6006.68
39386,4046.64
35106,6068.29
13706,6511.23
24834,5948.33
36818,6136.64
8570,5141.38
3434,3821.88
4290,3563.18
27402,3785.86
26546,7626.98
19698,4890.9
5146,4860.74
40242,3804.94
2578,7773.69
29970,4870.86
33394,3814.53
30826,4850.71
15418,4015.2
25690,6310.55
28258,3550.81
38530,7811.5
9426,3819.43
32538,5044.84
6002,4909.9
31682,4914.92
37674,6487.32
35962,6107.77
21410,3762.58
34250,3582.22
22266,3509.51
17130,5021.59
29114,4901.54
866,6051.36
16274,3642.24
7714,4948.61
14562,10233.6
10282,3593.9
18842,4785.37
17986,4919.68
6858,4885.19
1722,6286.25
11138,6148.42
23978,5948.53
20554,4921.58
10,6071.23
11994,6191.65
12850,6320.7
3435,4629.72
8571,6061.87
33395,4779.56
32539,5735.6
5147,5882.97
30827,5537.79
2579,8954.93
25691,7592.23
19699,5529.01
7715,5609.25
22267,5688.35
35107,7506.53
16275,6354.17
867,7341.85
23123,7379.54
9427,4626.39
28259,5788.71
10283,6005.86
29115,5978.69
4291,5676.61
21411,4700.02
34251,5867.91
11139,7587.62
17131,6489.73
36819,7365.95
26547,8842.43
18843,5735.66
13707,7707.63
39387,5349.44
37675,7624.74
11995,7725.06
6003,5607.78
14563,12098.3
23979,7355.79
40243,6502.82
20555,5692.1
35963,7492.13
29971,5682.83
15419,5538.47
6859,5542.34
38531,9524.62
12851,7570.88
27403,4762.09
17987,5936.75
24835,7335.09
11,7493.28
1723,7656.53
31683,5567.23
8572,7056.13
22268,5483.28
23124,7931.76
33396,4498.89
40244,5893.13
3436,4382.62
7716,6559.89
13708,8771.65
5148,6683.82
28260,5426.6
2580,9994.75
29972,6579.53
9428,4318.79
20556,6778.53
36820,8424.97
35964,8287.42
23980,7914.11
15420,4362.76
6860,6407.42
32540,6809.96
19700,6389.62
39388,4628.06
35108,8171.08
10284,5561.3
29116,6683.21
16276,5443.1
12,7979.82
21412,4553.56
4292,5379.44
11140,8070.91
17132,6762.16
12852,8151.98
26548,10182.4
868,8159.85
30828,6366.65
27404,4509.7
24836,8041.89
31684,6443.17
6004,6481.9
34252,5640.14
14564,10593.6
18844,6524.13
37676,8900.06
38532,10313.3
17988,6529.07
1724,8868.94
11996,8348.6
25692,8473.24
21413,3583.84
24837,7515.23
3437,3601.98
9429,3599.52
23981,7407.97
35109,7571.37
39389,3631.03
4293,4577.94
7717,5622.55
34253,4608.01
15421,3751.4
22269,4559.1
28261,4605.88
26549,9497.51
13709,8197.2
36821,7752.57
23125,7468.66
16277,4816.5
29117,5613.63
40245,4633.8
14565,9414.07
35965,7590.45
11141,7788.74
17133,6188.81
8573,5760.64
32541,5619.42
5149,5682.4
30829,5555.15
20557,5564.92
37677,8103.43
10285,4634.23
11997,7833.56
25693,7733.13
12853,8019.6
29973,5507.99
2581,9378.16
19701,5586.29
27405,3610.9
6861,5543.81
38533,9976.77
33397,3626.74
13,7323.73
1725,7799.96
869,7485.55
31685,5691.84
17989,5547.34
6005,5600.17
18845,5478.81
5150,7106.97
3438,5910.71
13710,9016.42
39390,6257.72
35110,8356.78
2582,10025.9
23982,9033.86
8574,7668.89
36822,8853.33
23126,8577.41
26550,9959.52
30830,7810.33
14566,10112.8
29974,7847.47
21414,6021.34
4294,5633.42
11142,8377.33
22270,5758.98
28262,5620.38
32542,7802.57
19702,7747.52
38534,9930.5
24838,9023.78
10286,5803.26
29118,7191.33
1726,8895.34
20558,7733.4
16278,5765.72
40246,5910.18
34254,5586.48
25694,9097.89
15422,6239.37
12854,8684.86
14,8814.58
18846,7589.58
870,8814.97
9430,5854.94
33398,5800.99
6006,7836.08
37678,9157.92
11998,8640.39
6862,7836.09
35966,8748.06
7718,7910.74
17134,7215.05
27406,5886.65
31686,7848.43
17990,7684.16
3439,4162.57
16279,5312.16
23127,6350.94
13711,6630.91
30831,3901.05
22271,4924.62
20559,4159.31
35111,6475.73
34255,5010.84
39391,4408.75
23983,6162.87
28263,5008.77
15423,4287.8
29975,3910.02
5151,4511.56
36823,6275.63
10287,5205.88
26551,8153.71
871,6099.29
11999,6260.64
1727,6498.51
4295,4971.61
35967,6248.66
2583,8197.23
8575,4103.13
11143,6498.73
18847,3967.87
19703,3958.94
38535,8650.72
24839,6127.07
29119,4475.56
27407,4206.82
17991,4056.95
17135,4706.99
40247,5181.34
14567,10767.4
25695,6516.8
33399,4254.22
15,6129.53
12855,6329.64
32543,4089.8
21415,4188.2
6863,3961.1
9431,4182.19
7719,4010.79
6007,3946.23
37679,6671.76
31687,3966.02
29976,3941.25
10288,3477.1
3440,3469.75
8576,4076.16
15424,3798.64
17136,4518.02
872,5255.53
5152,4267.17
35112,5365.51
28264,3397.61
32544,3973.66
17992,3972.63
20560,4000.2
23128,5283.79
29120,4193.09
21416,3463.05
2584,6635.01
22272,3385.46
11144,5425.76
6864,3840.19
26552,6508.31
36824,5312.62
24840,5193.41
27408,3464.17
33400,3544.75
39392,3678.95
40248,3637.4
4296,3383.57
31688,3912.15
35968,5295.13
23984,5112.09
12856,5461.7
9432,3496.74
16,5192.21
38536,6832.18
34256,3490.35
14568,9094.31
7720,3880.78
25696,5361.85
30832,3906.03
37680,5545.24
1728,5622.96
18848,3941.22
6008,3878.37
19704,3926.12
13712,5607.38
12000,5334.7
16280,3580.41
3441,5742.18
15425,6312.69
33401,5669.17
10289,4659.83
22273,4514.06
28265,4524.49
23129,6114.32
9433,5682.27
30833,4124.19
34257,4489.52
8577,4650.3
11145,6197.73
27409,5734.83
19705,4023.62
35113,6155.67
24841,5908.63
36825,6177.7
39393,6261.97
29121,4808.23
14569,9213.24
21417,5745.86
2585,8521.44
4297,4510.78
35969,6122.54
26553,8493.09
23985,5892.97
32545,4313.56
5153,4836.25
29977,4200.83
38537,8552.31
7721,4352.89
13713,7206.24
37681,6599.06
16281,4826.56
20561,4208.15
40249,4870.17
17137,5033.19
31689,4158.51
6865,4249.86
12857,7056.52
25697,6192.35
17,5870.25
1729,6258.31
18849,4155.22
6009,4308.11
17993,4267.63
12001,6244.9
873,5914.13
22274,7312.16
33402,5687.24
2586,13128.9
23130,10303.6
28266,7561.47
35114,10266.5
35970,10143.3
8578,8292.7
9434,5505.8
10290,7506.6
15426,5746.89
24842,10163.6
29978,7900
7722,8106.42
39394,5410.12
14570,14246.6
37682,10668.9
23986,10156.4
4298,7331.34
30834,7903.8
26554,12825.1
3442,5557.91
12858,10120.1
13714,10228.2
29122,7920.07
27410,5638.7
18850,8033.08
40250,7618.46
16282,7542.06
21418,5400.4
34258,7484.47
18,10130.6
11146,10452.1
17138,8444.21
36826,10315.5
874,10175
38538,13423.4
25698,10231.1
31690,7913.89
5154,7912
20562,7966.68
32546,8026.58
6866,8105.02
17994,7927.63
19706,7907.4
12002,10398.1
1730,10307.5
6010,8004.37
4299,8432.32
24843,11126.7
29123,8946.9
34259,8429.63
3443,8718.32
35115,11400.1
13715,12121.6
8579,9649.62
10291,8118.27
25699,11675.2
35971,11690.7
23131,10995.4
21419,8750.17
36827,11485.9
30835,7707.66
15427,9456.57
7723,9219.12
27411,8674.07
875,11335
38539,14184.2
2587,13312.9
16283,8890.95
20563,9372.66
37683,11548.2
22275,8468.13
11147,10850.7
28267,8396.88
32547,9512.96
17139,9248.62
19707,9078.49
9435,8512.76
33403,8733.59
40251,8360.59
14571,11009.3
31691,9307.23
17995,9105.34
12003,11813.3
23987,10907.6
12859,11489.3
5155,9182.73
6011,9118
26555,13195.5
18851,9153.33
1731,12007.2
39395,8592.96
29979,9088.6
19,11185.8
6867,8458.06
34260,7094.32
3444,6843.44
40252,7405
23132,10282.8
9436,6957.77
5156,7323.65
14572,14275.5
22276,7090.57
11148,10544.9
19708,7271.74
33404,6815.15
10292,7153.98
13716,11981.4
2588,13325.2
25700,11388.5
37684,11959.8
8580,7503.68
31692,7367.43
15428,7201.73
35116,10521.3
36828,10756.9
32548,7275.71
18852,7265.24
38540,13674.5
7724,7388.19
29980,7249.57
21420,6772.32
20564,7145.83
1732,11446.6
4300,7108.49
20,10531.3
35972,10690.1
28268,7098.18
17140,7422.09
24844,10628.4
16284,7338.75
27412,6821.48
17996,7263.67
26556,13047.4
6868,7365.17
12860,10991.6
30836,7292.8
876,10631.3
39396,7136.09
29124,7319.6
6012,7373.28
23988,10465.4
12004,10819.7
2589,11009.4
9437,4657.93
33405,4971.42
14573,11109
5157,6394.34
3445,4818.35
35117,7972.6
23133,7679.83
4301,7119.13
8581,6582.21
34261,7051.81
21421,4993.06
28269,7098.47
15429,5245
30837,6077.66
20565,6327.22
7725,6336.06
39397,5027.87
10293,6703.77
36829,8446.65
29125,6408.68
16285,7023.74
877,8034.93
31693,6101.51
22277,7005.97
17141,6585.05
35973,8029.8
26557,11174.9
38541,10897.6
18853,6319.86
13717,9188.65
24845,7919.2
40253,6776.15
6013,6158.66
1733,8621.48
11149,8149.8
25701,8482.39
32549,6301.62
23989,7701.45
17997,6290.88
19709,6187.62
29981,6363.92
27413,4982.72
12005,8401.27
6869,6198.59
12861,8511.51
21,7823.71
37685,8954.12
21422,3940.69
34262,4188.55
9438,4154.74
40254,4624.24
16286,4401.2
4302,3450.56
2590,6729.45
7726,4067.2
30838,3758.63
15430,4486.22
23134,4799.19
31694,3913.33
20566,3639.65
39398,4509.42
14574,7673.15
3446,3405.09
5158,3887.21
1734,5761.7
17142,4178.36
29982,3772.78
35118,4805.21
18854,3618.28
13718,6216.52
38542,7148.61
28270,4019
10294,4327.61
29126,3913.44
878,4963.18
26558,6785.77
32550,3766.12
22278,4080.84
8582,4133.83
17998,3688
24846,5075.39
33406,4075.24
6014,3782.04
23990,5072.73
35974,5171.54
6870,3813.02
37686,6312.99
12006,5195.83
22,4854.71
19710,3710.86
25702,5851.34
27414,3957.77
11150,4868.2
12862,5309.58
36830,5363.95
2591,8063.68
28271,5477.11
14575,9493.43
40255,6121.06
17143,6020.15
21423,3759.28
3447,3829.21
22279,5410.85
12007,6830.33
1735,6395.22
29983,5272.56
24847,6367.36
23991,6274.79
35975,6570.81
6015,5159.36
20567,5114.8
5159,5607.26
35119,6491.62
37687,6799.46
38543,8561.16
879,6419.59
6871,5099.39
16287,5912.54
27415,3916.85
15431,4200.84
26559,8064.88
12863,8336.85
29127,5599.4
13719,8161.72
33407,3891
39399,4136.06
17999,5105.53
23135,6309.62
34263,5412.62
25703,6457.46
30839,4983.56
8583,5811.6
36831,6570
32551,5330.35
31695,4972.27
10295,5770.95
18855,4947.7
9439,3739.59
4303,5468.14
19711,4643.45
23,6413.17
11151,6677.97
7727,5135.99
15432,2879.6
28272,2518.47
20568,3650.46
3448,2648.5
1736,5308.36
17144,3702.83
27416,2653.61
33408,2681.9
22280,2489.2
40256,2827.84
12864,5356.27
13720,5587.74
9440,2760.76
11152,5073.05
8584,3815.51
29128,3537.88
2592,6269.76
880,4973.88
38544,6471.16
6872,3567.7
35976,4904.67
34264,2626.53
39400,2938.31
10296,2712.01
23136,4721.53
7728,3572.44
25704,5209.33
23992,4675.7
14576,7667.21
4304,2513.52
5160,3607.67
30840,3480.34
18000,3485.22
37688,5560.56
21424,2616.35
35120,4959
24,4731.22
36832,5202.38
24848,4896.19
31696,3512.61
16288,2637.32
12008,5151.13
26560,6194.22
19712,3466
18856,3508.86
29984,3496.3
6016,3563.87
32552,3725.99
20569,6869.99
29129,6963.86
881,8497.71
28273,7801.93
10297,8285.82
27417,6065.35
39401,6499.82
23137,8394.75
21425,6065.07
22281,7802.67
2593,10578.1
8585,7404.01
23993,8338.74
33409,5986.47
5161,7042.75
19713,6652.08
24849,8416.09
9441,5960.33
35121,8537.86
13721,9594.51
40257,8556.61
29985,6894.79
14577,11429.1
34265,7764.6
16289,7919.75
15433,6130.9
35977,8651.79
26561,10460.1
30841,6864.94
36833,8707.79
17145,7350.3
7729,6903.47
4305,7801.93
25705,9134.49
1737,8793.45
31697,6934.02
11153,8937.22
25,8445.75
18857,6626.4
38545,9995.49
3449,5863.61
6017,6890.02
18001,6765.81
6873,6918.16
37689,9300.53
32553,7133.46
12009,8731.35
12865,8959.73
28274,7935.23
27418,5875.68
33410,5887.01
2594,14674.9
1738,11467.7
16290,8203.29
7730,8001.22
8586,8057.17
4306,7918.93
9442,5774.79
35122,11610.8
29130,8094.63
23138,11186.8
10298,8105.84
21426,5726.39
34266,8058.39
36834,11628.9
31698,7994.21
18002,7609.51
13722,11326.7
14578,13498.6
26,11433.6
24850,11294.8
3450,5844.2
15434,6669.88
39402,6481.59
882,11479.9
29986,7754.74
22282,7750.78
25706,11477.7
6874,7996.01
5162,8144.76
23994,11235.5
30842,7894.33
6018,7914.5
12866,11217.6
17146,8532.28
38546,14182.6
11154,11499.2
12010,11645.8
26562,14882.2
40258,8326.2
18858,7708.33
32554,8064.22
35978,11630
19714,7679.09
20570,7840.32
37690,11574
8587,8835.44
27419,6292.17
22283,9189.94
35123,9850.76
40259,9204.33
34267,9303.17
7731,8754.8
2595,10825
39403,5925.11
19715,8554.08
4307,9182.45
15435,6476.37
14579,10268.5
21427,6318.58
23139,9618.67
33411,6274.73
11155,9998.76
17147,8598.47
1739,9969.17
10299,9166.95
38547,11339
20571,8598.21
35979,9866.94
31699,8641.41
29987,8409.23
23995,9637.31
13723,10061.7
30843,8408.4
9443,6211.97
28275,9246.86
29131,8664.46
6019,8474.44
883,9843.48
3451,6240
16291,9273.17
32555,8766.42
6875,8457.83
25707,9859.49
26563,10651.4
18859,8453.11
36835,10069.7
5163,8513.69
12011,10015
12867,10089.1
18003,8498.26
37691,10186.1
27,9741.17
24851,9763.37
27420,7356.41
34268,6105.58
9444,7391.77
23140,6219.09
7732,4339.27
14580,9430.45
33412,7377.86
21428,7336.67
8588,4619.73
28276,6041.47
40260,6114.39
3452,7389.03
13724,7323.94
2596,9268.69
19716,4155.52
35124,6498.61
12012,6579.8
4308,6054.84
1740,6901.12
20572,4272.53
5164,4594.21
15436,7580.16
26564,9414.41
32556,4472.1
17148,4800.17
884,6361.68
29132,4812.9
36836,6673.51
29988,4151.58
35980,6468.86
22284,5965.09
23996,6140.97
11156,6574.73
38548,9277.66
39404,7314.42
6876,4288.89
28,6194.77
6020,4252.88
37692,7262.77
10300,6142.05
16292,6086.11
12868,7028.71
18860,4165.76
30844,4202.79
24852,6396.5
25708,6804.3
18004,4170.29
31700,4297.23
2597,7893.73
21429,3150.68
13725,6504.35
20573,4021.33
40261,3508.28
35125,5657.55
33413,3111.92
9445,3207.36
10301,3268.99
8589,4415.22
34269,3023.48
27421,3154.39
3453,3139.64
22285,2975.27
28277,3031.58
23141,5497.45
1741,6073.43
7733,4163.6
24853,5700.29
36837,6014.95
15437,3472.42
885,5857.66
14581,8252.76
4309,2922.87
29133,3877.63
11157,5775.89
5165,3946.97
30845,4004.15
26565,7867.82
19717,4001.73
38549,8277.99
39405,3582.83
17149,4187.04
6021,4028.29
12013,5872.54
23997,5608.82
35981,5816.55
16293,3207.62
12869,6191.38
18861,3938.43
25709,5974.59
6877,4060.81
32557,4171.92
31701,4112.96
37693,6411.73
29989,3955.97
29,5681.36
18005,4039.89
14582,6915.37
7734,4038.66
5166,4101.01
40262,5327.56
27422,4949.98
35126,4678.72
28278,5018.69
10302,5060.43
3454,5019.94
1742,5323.64
39406,5237.56
19718,4043.39
23142,4766.86
15438,5326.65
29134,4042.44
21430,4887.91
2598,5922.41
33414,5028.55
22286,4941.38
8590,4107.41
34270,5097.84
26566,5840.13
38550,6054.58
13726,5571.37
30846,3926.17
24854,4858.09
9446,4957.27
12014,5000.54
20574,4019.89
4310,5078.99
29990,3967.36
31702,4043.77
23998,4891.6
11158,4903.93
6878,4001.79
35982,4842.08
30,4887.54
886,4868.72
17150,4110.44
36838,4968.18
32558,4014.88
16294,5085.4
12870,4932.2
25710,5269.04
18862,3995.81
18006,3913.93
6022,4084.26
37694,5542.49
33415,5189.48
14583,9630.73
40263,6370.69
21431,5088.34
23143,5922.34
7735,5011.77
15439,5909.4
39407,5603.57
4311,5735.43
9447,5128.85
10303,6024.93
887,6076.19
22287,5657.01
29991,4968.88
3455,5091.74
2599,8158.29
26567,7978.15
38551,8124.61
24855,5939.85
13727,6558.36
29135,5340.77
20575,4932.68
36839,6030.71
28279,5695.52
23999,5845.15
8591,5272.51
34271,5965.44
17151,5837.04
32559,5043.82
31,6009.06
5167,5424.87
25711,5978.58
1743,6120.2
27423,5080.36
11159,6288.17
19719,4789.62
6879,5002.44
31703,4893.41
37695,6159.53
16295,5832.84
35983,6064.14
12871,6459.65
35127,6105.25
18007,4888.33
18863,4805.56
12015,6288.35
30847,4884.93
6023,4973.56
13728,12071.5
21432,6516.05
5168,8550.35
27424,6448.7
23144,10758.8
14584,14517.2
22288,8138.38
3456,6460.48
24856,11464.1
8592,8774.86
19720,8445.76
39408,6279.16
888,11670.2
38552,13549.9
10304,8253.13
1744,11734.7
7736,8485.4
29136,8456.09
11160,11372.8
34272,8149.09
28280,8117.88
2600,13597.9
15440,6733.46
35984,11208.5
17152,8693.33
40264,8538.41
33416,6448.89
35128,10903
29992,8442.87
24000,11061.5
4312,8155.95
16296,8639.84
25712,11608.3
30848,8647.29
37696,11987.5
26568,13595.8
32,11126.6
20576,8541.99
36840,11999.3
9448,6443.56
31704,8529.5
6024,8497.86
12872,11932.2
12016,11410.7
32560,8666.44
6880,8571.68
18864,8631.58
18008,8631.12
33417,5342.28
3457,5282.11
17153,5820.12
22289,4617.46
13729,7547.36
15441,5692.87
35129,7311.87
38553,9439.64
1745,7673.04
23145,7373.04
40265,5022.54
20577,5485.09
8593,5815.06
21433,5263.66
26569,9241
19721,5354.09
5169,5577.7
30849,5399.33
7737,5591.99
39409,5780.35
10305,4895.23
889,7179.44
12017,7306.2
4313,4568.07
2601,9453.98
25713,7836.53
28281,4576.54
12873,7427.01
32561,5617.61
33,7184.81
18865,5415.5
24857,7289.78
9449,5457.91
27425,5276.92
29137,5572.56
34273,4675.81
29993,5206.54
14585,10709.4
6025,5370.31
16297,4899.61
18009,5385.91
11161,7377
35985,7191.94
6881,5552.46
24001,7191.15
36841,7334.83
31705,5448.52
37697,7910.22
20578,4087.62
22290,5395.62
23146,5675.85
10306,5512.28
19722,3837.58
38554,7216.53
28282,5466.48
40266,5610.49
29138,4512
2602,7107.23
18866,3907.52
7738,4114.71
5170,4533.68
30850,3920.95
1746,5671.86
29994,4025.58
39410,6975.29
27426,6741.31
14586,8245.89
34274,5485.21
36842,5858.71
21434,6680.57
34,5654.37
35986,5734.79
3458,6820.74
26570,7197.94
24858,5492.78
890,5589.04
8594,4560.52
9450,6991.27
6026,4061.96
4314,5490.79
37698,5966.5
18010,4017.13
32562,4152.95
11162,5970.71
35130,5842.55
33418,6878.9
13730,6497.34
12018,5991.52
25714,5637.44
16298,5597.82
31706,3940.56
24002,5624.8
6882,4019.53
17154,4708.64
15442,7049.03
12874,6533.21
29995,3986.39
27427,4864.78
26571,8041.46
23147,5925.55
13731,6156.56
29139,4366.35
1747,6299.23
10307,4889.76
17155,4740.78
30851,3994.9
22291,4705.86
2603,7854.86
28283,4772.93
12019,5953.15
35987,5878.55
32563,4074.61
5171,4460.55
3459,4930.3
33419,4900.14
9451,4939.78
891,5889.05
34275,4802.02
6883,4040.59
40267,5058.91
14587,9790.23
19723,3904.21
36843,5944.25
24003,5797.52
11163,6048.47
35131,5998.56
38555,8138.05
15443,5205.67
7739,4053.45
21435,4816.73
8595,4235.01
18867,3883.38
12875,5920.51
16299,4932.68
35,5805.93
25715,6148.53
20579,4070.24
24859,5928.17
39411,5352
6027,4030.22
4315,4849.99
31707,4023.08
18011,3955.84
37699,6151.45
29996,6226.46
38556,9710.73
10308,5934.67
892,8304.32
39412,4731.55
24860,8126.68
27428,4493.7
8596,6582.34
2604,9316.74
28284,5565.04
3460,4499.39
35132,7874.4
35988,7897.8
15444,4707.96
17156,6291.36
11164,7940.93
33420,4559.5
40268,6190.32
22292,5580.42
23148,7651.64
24004,7652.34
16300,5995.12
26572,9276.74
18868,6129.24
19724,6120.09
9452,4485.73
13732,8649.02
34276,5750.93
29140,6175.38
21436,4460.94
20580,6308.41
32564,6405.34
12876,8633.58
25716,8336.38
6884,6383.81
31708,6228.69
30852,6257.08
5172,6348.43
7740,6401.03
37700,8416.2
14588,10205.1
36844,8281.71
6028,6313.68
18012,6220.1
12020,8042.13
36,7824.22
4316,5783.06
1748,8531.15
33421,3537.59
7741,3357.04
22293,2777.76
27429,3538.17
11165,4368.85
8597,3596.97
893,4104.33
3461,3531
35133,4081.42
9453,3532.24
2605,5295.34
10309,2896.11
14589,6733.28
24005,3989.46
16301,2969.1
26573,5263.83
32565,3507.04
23149,3993.67
13733,5235.45
39413,4015.48
24861,4049.27
29141,3470.72
20581,3382.49
40269,3116.64
34277,2733.9
4317,2767.87
25717,4600.52
12877,5153.83
6885,3295.99
28285,2753.95
5173,3465.48
38557,5625.19
15445,3948.61
17157,3586.79
30853,3244.77
12021,4431.82
1749,4643.68
