"Id","Sales"
4288,6057.85
2576,11024
7712,6092.57
6856,6102.93
30824,6161.52
5144,6157.36
11136,8341.44
39384,4369.69
14560,12334.2
21408,4158.91
35104,8293.84
40240,6419.54
31680,6147.2
864,8781.43
20552,6171.13
8568,6184.82
23976,8361.94
29968,6214.07
36816,8578.85
38528,11067.9
17128,6201.02
34248,6235.03
16272,6652.13
29112,6255.15
8,8446.12
32536,6218.87
12848,8759.59
11992,8557.27
17984,6075.67
6000,6116.29
19696,5916.3
18840,5857.88
37672,8925.98
1720,8941.9
9425,4569.88
23121,5897.25
7713,3657.33
22265,4371.67
23977,5722.93
13705,6494.86
24833,5946.21
5145,3995.99
35105,6072.49
3433,4676.85
30825,3556.24
10281,4304.12
34249,4381.39
28257,4373.85
33393,4644.46
11137,6227.44
15417,5088.12
865,6179.6
35961,5911.07
25689,6033.47
27401,4646.42
4289,4384.04
39385,4841.88
38529,7589.37
20553,3687.89
36817,6041.51
2577,7500.96
29969,3627.95
32537,3767.43
37673,6586.81
19697,3595.29
14561,8520.66
21409,4628.23
12849,6372.51
40241,4638.67
18841,3672.25
31681,3575.94
16273,4704.77
26545,7501.98
29113,3965.02
17985,3799.48
8569,3713.41
11993,6228.75
1721,6464.21
6857,3615.29
6001,3696.99
17129,4495.34
9,5878.67
23122,6039.91
39386,3987.18
35106,6119.72
13706,6619.01
24834,6002.6
36818,6120.72
8570,5093.5
3434,3777.79
4290,3546.94
27402,3739.9
26546,7841.34
19698,4740.62
5146,4825.89
40242,3860.52
2578,7863.79
29970,4781.76
33394,3803.36
30826,4760.39
15418,4028.93
25690,6356.12
28258,3548.56
38530,7741.77
9426,3697.55
32538,4987.25
6002,4841.27
31682,4813.72
37674,6668.1
35962,6211.54
21410,3772.46
34250,3592.99
22266,3536.57
17130,5089.69
29114,4787.6
866,6009.64
16274,3667.32
7714,4944.96
14562,9469.09
10282,3599.54
18842,4705.98
17986,4724.23
6858,4871.54
1722,6295.28
11138,6300.5
23978,6011.6
20554,4881.86
10,6046.36
11994,6230.89
12850,6227.82
3435,4791.43
8571,5744.53
33395,4810.28
32539,5746.51
5147,5868.82
30827,5382.53
2579,9375.46
25691,7508.38
19699,5345.03
7715,5370.6
22267,5707.32
35107,7629.6
16275,6217.82
867,7301.07
23123,7430.66
9427,4755.21
28259,5712.44
10283,5814.17
29115,5834.66
4291,5658.62
21411,4852.89
34251,5708.75
11139,6354.47
17131,6417.1
36819,7484.77
26547,9537.68
18843,5541.45
13707,7763.86
39387,5066.14
37675,7514.41
11995,7783.45
6003,5507.8
14563,11947.3
23979,7217.89
40243,5932.82
20555,5693.29
35963,7463.58
29971,5651.95
15419,5299.19
6859,5342.91
38531,9768.49
12851,7906.71
27403,4889.39
17987,5719.7
24835,7215.14
11,7236.24
1723,7719.49
31683,5389.03
8572,7084.52
22268,5337.79
23124,7961.26
33396,5086.71
40244,6232.88
3436,4874.14
7716,6929.23
13708,8560.29
5148,6561.09
28260,5532.25
2580,9991.23
29972,7018.62
9428,4854.02
20556,6972.91
36820,8304.07
35964,8321.53
23980,8135.24
15420,4854.64
6860,6912.5
32540,7004.56
19700,6692.67
39388,5036.58
35108,8350.52
10284,5637.99
29116,6738.73
16276,5779.24
12,8014.24
21412,4775.09
4292,5522.13
11140,8211.89
17132,7092.08
12852,8418.81
26548,10166.6
868,8255.55
30828,7009.63
27404,5083.47
24836,8340.3
31684,6875.91
6004,6734.66
34252,5669.26
14564,10712.5
18844,6745.76
37676,8683.16
38532,10506.5
17988,6725.27
1724,8670.18
11996,8191.45
25692,8407.64
21413,3644.68
24837,7363.43
3437,3726.06
9429,3791.35
23981,7272.18
35109,7458.93
39389,3989.73
4293,4496.39
7717,5687.96
34253,4521.69
15421,3938.3
22269,4467.92
28261,4498.98
26549,9377.74
13709,7975.33
36821,7742.87
23125,7292.2
16277,4856.43
29117,5716.82
40245,4719.47
14565,10589
35965,7523.65
11141,7612.33
17133,6039.49
8573,5628.86
32541,5662.14
5149,5747.51
30829,5496.11
20557,5536.66
37677,7905.98
10285,4595.25
11997,7799.4
25693,7722.11
12853,7888.89
29973,5534.71
2581,9494.92
19701,5514.65
27405,3749.02
6861,5600.83
38533,9802.79
33397,3751.68
13,7254.13
1725,7594.78
869,7344.21
31685,5602.21
17989,5592.36
6005,5590.06
18845,5537.72
5150,7081.24
3438,6370.71
13710,7970.35
39390,6264.18
35110,8634.28
2582,9707.68
23982,8854.11
8574,7419.75
36822,8880.64
23126,8582.93
26550,9558.18
30830,7697.28
14566,10438.5
29974,7708.66
21414,6426.08
4294,5809.88
11142,7524.46
22270,5801.26
28262,5764.71
32542,7704.67
19702,7810.5
38534,9653.97
24838,8850.2
10286,5637.69
29118,7083.26
1726,8978.57
20558,7527.88
16278,5968.6
40246,5836.32
34254,5748.08
25694,8814.55
15422,6454.75
12854,7721.41
14,8985.25
18846,7833.86
870,8987.8
9430,6172.82
33398,6354.93
6006,7734.97
37678,9124.57
11998,7799.12
6862,7614.6
35966,8816.53
7718,7685.29
17134,7102.77
27406,6422.01
31686,7768.9
17990,7790.88
3439,4624.82
16279,5142.51
23127,6485.69
13711,6896.11
30831,3893.79
22271,4763.83
20559,3999.7
35111,6494.76
34255,4914.44
39391,4748.86
23983,6156.39
28263,4914.27
15423,4864.85
29975,3939.38
5151,4388.35
36823,6441.96
10287,5105.57
26551,8406
871,6228.32
11999,6371.23
1727,6743.51
4295,4892.17
35967,6337.34
2583,8449.58
8575,4115.22
11143,6480.92
18847,3822.22
19703,3812.48
38535,8794.44
24839,6212.68
29119,4439.32
27407,4678.73
17991,3976.4
17135,4846.48
40247,5225.56
14567,10667.4
25695,6750.86
33399,4617.02
15,6165.6
12855,6361.92
32543,4019.04
21415,4587.42
6863,3897.1
9431,4570.96
7719,3953.85
6007,3952.79
37679,6964.13
31687,3917.24
29976,4021.46
10288,3554.58
3440,3555.03
8576,4023.71
15424,3718.28
17136,4566.85
872,5264.99
5152,4243.99
35112,5357.07
28264,3493.82
32544,4040.64
17992,3941.75
20560,4016.27
23128,5157.56
29120,4229.39
21416,3545.28
2584,6783.82
22272,3497.22
11144,5371.57
6864,3904.27
26552,6801.56
36824,5303.32
24840,5221.53
27408,3609.71
33400,3643.2
39392,3831.7
40248,3758.97
4296,3429.59
31688,3946.05
35968,5284.77
23984,5133.76
12856,5552.5
9432,3608.53
16,5217.82
38536,7088.58
34256,3528.19
14568,8184.6
7720,3867.32
25696,5435.02
30832,3935.87
37680,5480.33
1728,5394.42
18848,3895.35
6008,4034
19704,3876.93
13712,5739.18
12000,5432.42
16280,3549.83
3441,5459.27
15425,5825.13
33401,5451.44
10289,4663.09
22273,4460.85
28265,4513.52
23129,6096.68
9433,5296.49
30833,4256.74
34257,4603.17
8577,4409.15
11145,6305.09
27409,5423
19705,4202.4
35113,6189.33
24841,6005.24
36825,6144.62
39393,5453.59
29121,4610.52
14569,9755.38
21417,5329.23
2585,8527.97
4297,4599.81
35969,6070.18
26553,8469.53
23985,6037.45
32545,4414.37
5153,4712.12
29977,4307.68
38537,8846.51
7721,4220.72
13713,6768.53
37681,6329.72
16281,4778.08
20561,4379.41
40249,5132.96
17137,5070.62
31689,4254.54
6865,4193.66
12857,6775.78
25697,6164.48
17,6010.21
1729,6285.11
18849,4233.7
6009,4338.53
17993,4324.26
12001,6343.72
873,5947.99
22274,7415.36
33402,5360.59
2586,13084.6
23130,9944.1
28266,7381.15
35114,10128.2
35970,10126.6
8578,7864.07
9434,5240.17
10290,7472.42
15426,5549.56
24842,10276.7
29978,7950.48
7722,8024.33
39394,5487.38
14570,14139.7
37682,10646.6
23986,9959.12
4298,7401.22
30834,7908.62
26554,13154.5
3442,5231.61
12858,10669.6
13714,10692.1
29122,8158.39
27410,5329.8
18850,7914.36
40250,7504.19
16282,7600.38
21418,5224.99
34258,7475.28
18,10136.3
11146,10476.2
17138,8504.2
36826,10410.5
874,10388.2
38538,13491.3
25698,10387.8
31690,7878.95
5154,8113.93
20562,7815.08
32546,7970.79
6866,8026.99
17994,7822.32
19706,7810.06
12002,10681.9
1730,10421.1
6010,7961.39
4299,8350.71
24843,11436.1
29123,9129.39
34259,8371.17
3443,8646.2
35115,10824.4
13715,11736.7
8579,9642.59
10291,8593.22
25699,11272.8
35971,11564
23131,11044.9
21419,8179.63
36827,11488.6
30835,7722.26
15427,9060.65
7723,8870.7
27411,8462.98
875,11601.6
38539,13109.4
2587,13422.2
16283,8652.08
20563,9399.72
37683,11437.3
22275,7902.54
11147,11316.2
28267,8378.69
32547,9509.46
17139,9428.66
19707,8702.9
9435,8706.21
33403,8662.86
40251,8982.42
14571,12519.3
31691,8217.69
17995,8680.18
12003,10946.1
23987,11346.8
12859,11607.4
5155,8088.25
6011,7641.55
26555,13063.5
18851,8653.63
1731,11631.3
39395,9364.37
29979,8728.45
19,11376.6
6867,8389.31
34260,7274.78
3444,6919.9
40252,7329.07
23132,10156.9
9436,6732.78
5156,7362.93
14572,14193.8
22276,7056.14
11148,10356.2
19708,7289.92
33404,7006.58
10292,7237.48
13716,11751
2588,13561.3
25700,11595.2
37684,11801.3
8580,7583.3
31692,7370.38
15428,7237.25
35116,10314.3
36828,10501.7
32548,7490.72
18852,7243.79
38540,13699.5
7724,7552.67
29980,7185.47
21420,6790.37
20564,7408.26
1732,11613.5
4300,7105.98
20,10352
35972,10450.4
28268,7158.46
17140,7561.15
24844,10438.3
16284,7140.08
27412,6859.5
17996,7264.72
26556,13541.6
6868,7473.6
12860,10914.7
30836,7297.52
876,10494.9
39396,6955.53
29124,7255.65
6012,7433.29
23988,10270
12004,10563.8
2589,11059.6
9437,5659.13
33405,5827.89
14573,11361.2
5157,6495.68
3445,5610.88
35117,8016.87
23133,7764.69
4301,7111.32
8581,6556
34261,7300.78
21421,5545.56
28269,7270.77
15429,5477.11
30837,6189.96
20565,6166.55
7725,6249.2
39397,5611.79
10293,7501.34
36829,8257.74
29125,6856.88
16285,7140.9
877,8151.23
31693,6132.6
22277,6862.4
17141,7150.98
35973,8049.89
26557,11213.8
38541,10956.9
18853,6227.39
13717,8880.7
24845,8178.78
40253,7646.69
6013,6192.25
1733,8635.13
11149,8222
25701,8423.21
32549,6232.01
23989,7864.11
17997,6283.55
19709,6158.19
29981,6438.4
27413,5811.96
12005,8179.88
6869,6379.43
12861,8135.86
21,7932.26
37685,8360.78
21422,4120.16
34262,4237.13
9438,4239.64
40254,4426.49
16286,4350.42
4302,4091.49
2590,7025.91
7726,3946.47
30838,3733.17
15430,4588.32
23134,4769.17
31694,3837.97
20566,3798.89
39398,4374.73
14574,8276.62
3446,4161.51
5158,3876.85
1734,6053.49
17142,4145.95
29982,3838.03
35118,4871.26
18854,3767.21
13718,6380.38
38542,7437.56
28270,4023.24
10294,4340.17
29126,3807.76
878,5078.94
26558,6917.86
32550,3859.48
22278,4005.69
8582,4162.03
17998,3947.43
24846,5090.59
33406,4208.25
6014,3968.18
23990,5120.85
35974,5255.73
6870,3819.02
37686,6287.71
12006,5358.62
22,5063.8
19710,3825.63
25702,5991.88
27414,4051.95
11150,5141.3
12862,5534.82
36830,5262.92
2591,7995.88
28271,5540.68
14575,9308.48
40255,6228.6
17143,5900.19
21423,3987.73
3447,3858.29
22279,5445.31
12007,7016.12
1735,6912.26
29983,4825.5
24847,6550.7
23991,6435.9
35975,6503.47
6015,4937.42
20567,4878.37
5159,5464.14
35119,6692.37
37687,6859.23
38543,8599.35
879,6525.23
6871,4929.75
16287,5983.49
27415,3950.4
15431,4077.75
26559,7928.97
12863,8021.79
29127,5584.4
13719,8316.17
33407,3907.82
39399,4252.2
17999,4802.16
23135,6605
34263,5615.2
25703,6955.02
30839,4849.81
8583,5445.01
36831,6547.46
32551,4963.04
31695,4836.74
10295,5834.4
18855,4832.34
9439,3998.39
4303,5470.16
19711,4707.11
23,6491.43
11151,6659.12
7727,5063.26
15432,2843.23
28272,2556.93
20568,3661.29
3448,2766.11
1736,5369.8
17144,3919.43
27416,2756.59
33408,2729.98
22280,2469.04
40256,2665.6
12864,5264.77
13720,5529.49
9440,2723.29
11152,5015.02
8584,3769.9
29128,3431.68
2592,6329.95
880,4887.76
38544,6562.77
6872,3548.69
35976,5008.22
34264,2529.52
39400,2763.81
10296,2556.17
23136,4774.99
7728,3628.52
25704,5392.44
23992,4753.4
14576,7530.91
4304,2558.41
5160,3435.26
30840,3426.77
18000,3550.18
37688,5468.47
21424,2633.73
35120,4934.88
24,4776.74
36832,5020.41
24848,4832.08
31696,3504.94
16288,2591.08
12008,5101.57
26560,6209.64
19712,3468.45
18856,3522.67
29984,3364.73
6016,3462.27
32552,3714.03
20569,6974.41
29129,7510.68
881,8395.39
28273,8025.64
10297,8154.5
27417,6684.85
39401,6382.86
23137,8468.92
21425,6579.21
22281,8068.62
2593,10352.5
8585,7367.99
23993,8450.75
33409,6630.07
5161,7424.56
19713,6760.37
24849,8364.06
9441,6284.96
35121,8742.76
13721,9100.06
40257,8539.48
29985,7064.83
14577,11177.9
34265,8062.16
16289,8587.43
15433,6969.2
35977,8530
26561,10562.8
30841,7003.14
36833,8693.32
17145,7692.67
7729,7133.62
4305,8005.88
25705,9126.45
1737,9284.21
31697,7109.43
11153,8695.52
25,8272.89
18857,6850.61
38545,10592.9
3449,6538.68
6017,7126.72
18001,6817.5
6873,7037.45
37689,9456.54
32553,7198.29
12009,8548.14
12865,9255.05
28274,8159.32
27418,6248.97
33410,6150.54
2594,15262.4
1738,11884.2
16290,8355.04
7730,8032.88
8586,8113.7
4306,8099.59
9442,5971.75
35122,11428.5
29130,8092.26
23138,11484.6
10298,8213.42
21426,6116.91
34266,8176.07
36834,11615.6
31698,7824.45
18002,8079
13722,11986
14578,13795.1
26,11533.5
24850,11418.6
3450,6171.86
15434,6351.58
39402,6095.62
882,11573
29986,7808.18
22282,8041.16
25706,11813.2
6874,8116.99
5162,8126.09
23994,11418.6
30842,7876.45
6018,7995.39
12866,11494.3
17146,8036.85
38546,15401.3
11154,11344.6
12010,11689.9
26562,14827.3
40258,8261.58
18858,7950.92
32554,7969.33
35978,11656.1
19714,7882.08
20570,7837.28
37690,12108.9
8587,8719.74
27419,6725.25
22283,9328.04
35123,9792.1
40259,9643.48
34267,9438.27
7731,8604.37
2595,10443.6
39403,6336.86
19715,8527.39
4307,9430.23
15435,6843.65
14579,10159
21427,6633.51
23139,9577.63
33411,6667.56
11155,10021.2
17147,8939.62
1739,9997.04
10299,9239.96
38547,10513.7
20571,8879.89
35979,9788.94
31699,8553.53
29987,8571.06
23995,9526.13
13723,9987.66
30843,8541.7
9443,6162.93
28275,9415.09
29131,8722.42
6019,8472.18
883,9936.43
3451,6732.8
16291,9405.11
32555,8898.24
6875,8559.43
25707,9821.8
26563,10340.9
18859,8531.02
36835,10158
5163,8730.42
12011,10004.8
12867,10093
18003,8550.95
37691,10082.3
27,9698.83
24851,9785.4
27420,6742.79
34268,5981.43
9444,6602.54
23140,6241.9
7732,4246.79
14580,10024.6
33412,6782.38
21428,6668.24
8588,4408.01
28276,5964.86
40260,6507.87
3452,6745.31
13724,7205.27
2596,9201.83
19716,4205.31
35124,6458.84
12012,6737.9
4308,5892
1740,6989.29
20572,4414.29
5164,4639.97
15436,7026.21
26564,9102.55
32556,4326.73
17148,5002.4
884,6159.01
29132,4523.64
36836,6677.95
29988,4222.42
35980,6322.13
22284,5884.24
23996,6078.48
11156,6587.23
38548,9082.58
39404,6845.72
6876,4232.14
28,6063.1
6020,4229.24
37692,7061.52
10300,5899.34
16292,6216.91
12868,6630.81
18860,4196.63
30844,4178.07
24852,6254.64
25708,6902.74
18004,4286.16
31700,4252.49
2597,7827.22
21429,3141.61
13725,6760.02
20573,3924.62
40261,3249.02
35125,5297.16
33413,3136.35
9445,3114.48
10301,3099.2
8589,4257.96
34269,2972.57
27421,3134.82
3453,3099.94
22285,2977.32
28277,3000.88
23141,5221.22
1741,6166.31
7733,3934.89
24853,5737.78
36837,6087.74
15437,3417.39
885,5798.87
14581,8572.64
4309,2537.26
29133,3970.1
11157,5700.61
5165,3915.43
30845,3996.67
26565,7763.78
19717,3892.03
38549,8370.17
39405,3322.07
17149,4140.15
6021,3855.61
12013,5971.08
23997,5520.05
35981,5744.51
16293,3237.94
12869,6293.12
18861,3945.38
25709,6132.29
6877,3974.44
32557,3947.36
31701,3916.43
37693,6723.54
29989,3880.91
29,5639.08
18005,3736.94
14582,7207.86
7734,4120.89
5166,4004.55
40262,5152.73
27422,5101.97
35126,4765.31
28278,4989.17
10302,5070.26
3454,5233.52
1742,5452.94
39406,5118.65
19718,4011.39
23142,4803.34
15438,5519.66
29134,3966
21430,4975.26
2598,5775.75
33414,5162.09
22286,4920.83
8590,4260.49
34270,5080.18
26566,5902.31
38550,6052.35
13726,5537.27
30846,3867.98
24854,4905.98
9446,5053.74
12014,4952.37
20574,4074.59
4310,5086.95
29990,3918.01
31702,4016.36
23998,4893.47
11158,4911.28
6878,4003.67
35982,4961.69
30,4840.78
886,4878.3
17150,4212.55
36838,5105.1
32558,4119.38
16294,5306.17
12870,5180.51
25710,5246.35
18862,3936.49
18006,3972.69
6022,4050.93
37694,5376.41
33415,5054.73
14583,9416.18
40263,5845.44
21431,4997.38
23143,5966.72
7735,4823.37
15439,5195.86
39407,5306.32
4311,5736.51
9447,5036.24
10303,5723.18
887,5975.52
22287,5778.44
29991,4871.76
3455,5006.28
2599,7912.91
26567,7968.6
38551,8362.95
24855,6002.87
13727,6269.63
29135,5297.34
20575,4883.55
36839,6165.38
28279,5727.84
23999,5953.65
8591,5053.23
34271,5754.88
17151,5765.6
32559,4973.45
31,6055.55
5167,5330.5
25711,5925.76
1743,6083.33
27423,5044.27
11159,6176.67
19719,4602.43
6879,4848.78
31703,4878.18
37695,6289.28
16295,5909.81
35983,6048.26
12871,6264.79
35127,6060.59
18007,4748.47
18863,4634.11
12015,6278.59
30847,4891.93
6023,4843.77
13728,11331.9
21432,7506.55
5168,8447.84
27424,7529.03
23144,10692
14584,13760.4
22288,8167.7
3456,7385.82
24856,11326.4
8592,8684.12
19720,8507.75
39408,7324.37
888,11223.1
38552,13997
10304,8148.59
1744,11398.4
7736,8786.77
29136,8407.81
11160,11313.4
34272,8210.09
28280,8112.46
2600,13799.3
15440,7762.31
35984,11076.2
17152,8784.95
40264,8452.45
33416,7546.74
35128,10888.4
29992,8444.92
24000,10756.2
4312,8050
16296,8508.37
25712,11458.1
30848,8572.34
37696,11666
26568,13750.7
32,10706.1
20576,8484.94
36840,11463.6
9448,7009.68
31704,8591.28
6024,8555.31
12872,11376.6
12016,11479.1
32560,8754.69
6880,8746.29
18864,8504.66
18008,8656.24
33417,5019.11
3457,5025.86
17153,5963.01
22289,4471.93
13729,7664.74
15441,5350.26
35129,7442.31
38553,9457.66
1745,7987.55
23145,7410.08
40265,4860.94
20577,5474.06
8593,5648.4
21433,5146.57
26569,9107.45
19721,5342.73
5169,5469.43
30849,5355.9
7737,5530.27
39409,5320.39
10305,4685.34
889,7246.17
12017,7303.55
4313,4353.33
2601,9357.55
25713,7800.91
28281,4360.36
12873,7298.52
32561,5566.66
33,7274.82
18865,5331.93
24857,7244.6
9449,5033.75
27425,5105.77
29137,5504.75
34273,4408.66
29993,5213.84
14585,11239.3
6025,5244.6
16297,4667.23
18009,5360.87
11161,7502.51
35985,7334.07
6881,5413.23
24001,7266.97
36841,7336.51
31705,5411.66
37697,8027.89
20578,4098.75
22290,5420.66
23146,5762.91
10306,5512.46
19722,3894.26
38554,7314.43
28282,5447.73
40266,6005.08
29138,4394.39
2602,7145.04
18866,3955.83
7738,4038.53
5170,4389.27
30850,3982.37
1746,5580.57
29994,4074.86
39410,6412.51
27426,6126.4
14586,8492.98
34274,5451.94
36842,5610.31
21434,6133.62
34,5732.34
35986,5827.94
3458,6105.49
26570,7044.96
24858,5452.54
890,5514.5
8594,4449.04
9450,6105.07
6026,4139.35
4314,5421.33
37698,5783.68
18010,4083.3
32562,4171.51
11162,6148.3
35130,5959.76
33418,6141.5
13730,6092.59
12018,5964.48
25714,5670.64
16298,5662.68
31706,3960.36
24002,5683.03
6882,4012.92
17154,4914.34
15442,6389.99
12874,6016.93
29995,3995.71
27427,4910.01
26571,7756.8
23147,6068.06
13731,6396.21
29139,4247.14
1747,6368.91
10307,4801.76
17155,4505.27
30851,3919.49
22291,4707.86
2603,7797.37
28283,4780.77
12019,5962.54
35987,5957.59
32563,4082.72
5171,4231.31
3459,4891.7
33419,4887.22
9451,4825.34
891,6016.89
34275,4753.96
6883,3966.52
40267,5005.24
14587,9547.9
19723,3822.72
36843,6074.73
24003,6031.76
11163,5952.22
35131,5979.67
38555,7829.29
15443,5096.11
7739,3978.19
21435,4809.48
8595,4036.7
18867,3875.18
12875,6065.99
16299,4970.4
35,6049.2
25715,6365.61
20579,3966.43
24859,6052.13
39411,5107.08
6027,4027.49
4315,4734.39
31707,3885.8
18011,4045.33
37699,6504.37
29996,5991.98
38556,9816.03
10308,5818.45
892,8469.09
39412,4817.23
24860,8220.28
27428,4946.81
8596,6261.31
2604,9167.2
28284,5600.89
3460,4952.08
35132,7816.74
35988,8034.34
15444,5148.12
17156,6275.15
11164,7888.09
33420,4901.83
40268,5923.95
22292,5551.68
23148,7607.51
24004,7836.02
16300,5970.66
26572,9160.43
18868,6107.8
19724,6085.33
9452,4671.94
13732,8694.32
34276,5631.03
29140,6042.1
21436,4822.73
20580,6192.34
32564,6260.13
12876,8559.44
25716,8294.49
6884,6291.79
31708,6169.18
30852,6111.82
5172,6062.44
7740,6294.58
37700,8498.81
14588,10055.4
36844,8259.19
6028,6114.57
18012,6090.4
12020,8121.73
36,7913.72
4316,5714.85
1748,8432.4
33421,3221.15
7741,3293.28
22293,2765.96
27429,3194.71
11165,4348.32
8597,3627.63
893,4171.91
3461,3263.03
35133,4392.85
9453,3345.44
2605,5290.48
10309,2941
14589,7376.67
24005,4023.62
16301,3119.2
26573,5355.06
32565,3459.17
23149,4120.93
13733,5075.47
39413,3342.19
24861,4079.75
29141,3447.88
20581,3386.89
40269,3120.92
34277,2805.76
4317,2810.66
25717,4781.62
12877,4749.6
6885,3255.63
28285,2738.26
5173,3412.66
38557,5564.83
15445,3521.16
17157,3708.5
30853,3242.11
12021,4475.22
